fold	epoch	train loss	valid loss
8	49	0.2695317987892316	0.432105689108793
8	50	0.27636897494898716	0.4266813569587027
8	51	0.2669093257535145	0.42177599910712493
8	52	0.26524698007361863	0.41750989754292656
8	53	0.26521729665629573	0.4248611897546074
8	54	0.2643167706777594	0.4208113830207515
9	1	0.8581365669854819	0.5730658988649348
9	2	0.6124160226754782	0.5442551338103971
9	3	0.5607848617321003	0.536395800619159
9	4	0.5317921203681427	0.4969018589270831
9	5	0.5089428530260774	0.4864376623301961
9	6	0.4888545003213927	0.4627866174222724
9	7	0.47349467937343487	0.48027928421017135
9	8	0.46449752343861694	0.47073395276448754
9	9	0.4437938086077144	0.46606920764850646
9	10	0.4321973720250244	0.43930635193211454
9	11	0.4294240622951978	0.43417968387738554
9	12	0.4155425597691611	0.4387765065520054
9	13	0.406835314938027	0.45393071252549916
9	14	0.40110294514419426	0.4330855347874308
9	15	0.3931240548233823	0.42623327756728385
9	16	0.3854998334230139	0.43882486234705353
9	17	0.3783530936107291	0.41808643405302676
9	18	0.3736461086522658	0.44117126995598893
9	19	0.361687310420278	0.4249376083852546
9	20	0.36066294763958306	0.42159310199136024
9	21	0.3518696643549599	0.431606296410409
9	22	0.35094217326554966	0.42980901781114167
9	23	0.3412285199587047	0.4157030654564342
9	24	0.3349426892583493	0.44010824970769374
9	25	0.3335819730617788	0.42579268403482945
9	26	0.33021185984436463	0.42089809577372383
9	27	0.3265065309472022	0.4216226487825279
9	28	0.3231712646656613	0.4269093793188304
9	29	0.31765735092926456	0.42392756150173216
9	30	0.31482296267068755	0.4143028705785637
9	31	0.31162301703123285	0.420444978947353
9	32	0.3075173190869113	0.4406970835721956
9	33	0.30354537542808463	0.41769438708207635
9	34	0.3012156015752716	0.4179272864395654
9	35	0.3021387266566298	0.4236918927397408
9	36	0.295848000860467	0.4111312059126136
9	37	0.29602475693682667	0.4252716671451663
9	38	0.2929138176649236	0.43742216665416217
9	39	0.2894939964232746	0.41078637561402137
9	40	0.2876175884457256	0.4163279017900831
9	41	0.28409003584839854	0.41813551989966485
9	42	0.28265985165524116	0.4213468165469254
9	43	0.2809166281824492	0.4149577974114738
9	44	0.27921596264249443	0.4257036273765901
9	45	0.2761972880902878	0.41493359234434135
9	46	0.2740936975912997	0.4382498896164102
9	47	0.2713534051986081	0.4134189379615413
9	48	0.2702405627481976	0.4306787054446055
9	49	0.26792531265410247	0.41520680455563347
9	50	0.2668810145213504	0.4261482075225338
9	51	0.2692985840852606	0.4118791714889843
9	52	0.2595636182156412	0.41669466001616773
9	53	0.2648218527763883	0.4186976281893127
9	54	0.26042072501576174	0.4177505972107392
9	55	0.2614085189837262	0.43123514307893207
9	56	0.25814141916103067	0.42143848038183085
9	57	0.25947382908078986	0.4164623667094396
9	58	0.25652975309091686	0.43124803216213053
9	59	0.2539463449089631	0.40975990159562115
9	60	0.2565130753977232	0.429828973993817
9	61	0.2536640456659353	0.436035678580456
9	62	0.2503261632769773	0.42246149111762904
9	63	0.25263480804085403	0.4180241257162903
9	64	0.2504833875817086	0.4375502907345236
9	65	0.2506975462366938	0.4191083784343497
9	66	0.2479919951495396	0.4219459217344493
9	67	0.24767885490239813	0.41346782961919537
9	68	0.24598402099067387	0.4470169245670204
9	69	0.24902126813782025	0.4168044148085395
9	70	0.24463480318416367	0.41099175626523926
9	71	0.2434360037335097	0.41046586756466136
9	72	0.24440445659684348	0.42274069501738665
9	73	0.2444421444037029	0.4183072188191195
9	74	0.24058435104339787	0.43311798388250305
9	75	0.244196603049074	0.43224370290028336
9	76	0.24134633552047566	0.4170521337130887
9	77	0.2390868612303657	0.4176554756219311
9	78	0.23835144805402722	0.41755136057681835
9	79	0.2405874166838038	0.4362985558097017
9	80	0.24034406824244392	0.4193641247471314
9	81	0.2382826026650471	0.41539978875709505
9	82	0.23504015429784234	0.4220600003383185
9	83	0.23607317317887105	0.42838152258429846
9	84	0.23419253521975134	0.4296672043025283
9	85	0.2341005946836801	0.4219237732381787
9	86	0.23314888741415904	0.4237526092849435
9	87	0.23332261264874132	0.42027697209334625
9	88	0.23408714341366108	0.4124776941095561
9	89	0.23499869141313764	0.42804780460288583
10	1	0.8456663388362528	0.5442452369646134
10	2	0.6184201564012344	0.5638903093001025
10	3	0.5625532328860171	0.5241044434346916
10	4	0.5277528170456735	0.5659755013435552
10	5	0.5064735328643333	0.48343073595117764
10	6	0.48580644117367705	0.47593625648072246
10	7	0.47540049521090894	0.45750738664566415
10	8	0.4603698322725708	0.44602542673319895
10	9	0.44684581565047227	0.4657682574785219
10	10	0.4364747723552073	0.43147929739404484
10	11	0.42457626842497653	0.43105787017741387
10	12	0.4289485367902082	0.46945876314867513
10	13	0.403303475492507	0.4366305660548564
10	14	0.4005568434045883	0.42831324104074875
10	15	0.3934594662366402	0.43920846330824675
10	16	0.3875257388564667	0.44345355233960776
10	17	0.38193826395235764	0.42587919822851256
10	18	0.3741818686525261	0.414397946305494
10	19	0.36675358043261774	0.43481200291074207
10	20	0.36256639189904094	0.42218657927883807
10	21	0.3575648424037541	0.42522803354389677
10	22	0.34933071391906373	0.41535327754677814
10	23	0.35071989875191745	0.4203777249520743
10	24	0.3401460451328806	0.4161470133297856
10	25	0.34012883480069306	0.4052148141203836
10	26	0.33516805196889576	0.4254500383623076
10	27	0.3320493527461746	0.43528343479119425
10	28	0.32479267468230605	0.41444463733017656
10	29	0.32436836047831547	0.41336396562968886
10	30	0.31897934551069584	0.4199921274458983
10	31	0.3173187722850183	0.41116462358316347
10	32	0.31182402320291	0.41659232952990716
10	33	0.31796355073972454	0.41459433908176085
10	34	0.30445016127827124	0.4049025589712096
10	35	0.30205921895881005	0.417904620351724
10	36	0.30203298292395925	0.4210888016244969
10	37	0.3003587045936805	0.4133673658324636
10	38	0.29711385281602215	0.4232303188988682
10	39	0.29182440277099797	0.42188679992942
10	40	0.292075326387607	0.40945858921684564
10	41	0.2892722348120571	0.41178831363314033
10	42	0.28254795439532565	0.41324027493438115
10	43	0.2843427929630877	0.4196182500979083
10	44	0.28003646790524955	0.41039385048955573
10	45	0.2776750823915075	0.4193166070502554
10	46	0.2768462479997954	0.4000555040453011
10	47	0.27845988797355176	0.41352423109351116
10	48	0.27497412353274303	0.4097455710488579
10	49	0.2722862417914608	0.41025025842467805
10	50	0.2765062390195888	0.41307517304332014
10	51	0.26554979909318166	0.41068127087906475
10	52	0.26599548273826984	0.4078728155933926
10	53	0.2646531735418542	0.41356893094394737
10	54	0.26794715503886674	0.4013717292475616
10	55	0.2650082765851341	0.4134394751841946
10	56	0.2642409626349169	0.41303503766076727
10	57	0.2598743572491826	0.39827869074294087
10	58	0.25762423512265875	0.4026893133514762
10	59	0.2609717258499752	0.4057393953362118
10	60	0.2562202403009593	0.4222724438240166
10	61	0.2543915649477435	0.4134297094475675
10	62	0.25949394693258093	0.41297277323770015
10	63	0.2520373197668058	0.4075117390273738
10	64	0.2553644879634445	0.40823277989040413
10	65	0.25300091806057623	0.40577472635798234
10	66	0.25234496725111044	0.41118697890544526
10	67	0.24876483832568247	0.41387267179076326
10	68	0.2513050447445923	0.41303353422311506
10	69	0.24845643180945737	0.4080836974584593
10	70	0.24727690899996932	0.40714147365767206
10	71	0.2456362146166057	0.4477848634387074
10	72	0.24784902061698105	0.4193847871290079
10	73	0.24562998249114706	0.4055243777407353
10	74	0.24656072111224772	0.4060733734297668
10	75	0.24330117339637639	0.41096057834979083
10	76	0.24228239920930766	0.4063162386628006
10	77	0.24284167282654812	0.4056645054699254
10	78	0.2421202697898296	0.410557052377256
10	79	0.2400043085773271	0.40193247373870744
10	80	0.24059072935468878	0.4132011419050264
10	81	0.23896442614656643	0.41614647309687447
10	82	0.23941894785932902	0.40055117084786246
10	83	0.23913626167755012	0.406780281515509
10	84	0.23959613673631752	0.4057789230093939
10	85	0.2362943578512939	0.4142568032438258
10	86	0.2383739416025693	0.4343246180998563
10	87	0.23923044329385548	0.40969044422934836
